name,price,county,town,address,lng_wgs84,lat_wgs84
泰欣嘉园,93640,普陀,武宁,"(普陀武宁)光复西路133弄, 光复西路01.02.03.07.08.09.11.12.13.17.18.19.21.22.23.27.28.29.31.32.33号",121.4280381,31.24936905
静安桂花园,93644,静安,曹家渡,(静安曹家渡)万航渡路660弄,121.4278296,31.22839185
海南西弄,93652,黄浦,蓬莱公园,"(黄浦蓬莱公园)海南西弄51弄, 海南西弄52号, 海南西弄54号, 海南西弄56号, 海南西弄58号, 海南西弄60号, 海南西弄62号, 海南西弄64号, 海南西弄61弄",121.4925927,31.2130306
怡乐花园,93654,静安,曹家渡,(静安曹家渡)武宁南路418弄,121.4280919,31.23451642
通达大厦,93677,黄浦,黄浦滨江,(黄浦黄浦滨江)乔家路19弄3号,121.4931333,31.21888468
斜土路262弄,93678,黄浦,五里桥,(黄浦五里桥)斜土路262弄,121.476197,31.20722886
恒安阁,93686,徐汇,徐家汇,(徐汇徐家汇)宛平南路470号,121.4429891,31.19164419
马当路418弄,93688,黄浦,新天地,(黄浦新天地)马当路418弄,121.4707979,31.21601894
中凯曼荼园,93706,松江,佘山,(松江佘山)佘天昆公路333弄,121.1928851,31.08966864
长春苑,93762,黄浦,打浦桥,(黄浦打浦桥)南塘浜路122号,121.4670743,31.20484007
渔光邨,93811,长宁,镇宁路,"(长宁镇宁路)镇宁路255弄146-204号,镇宁路265弄122-144号,镇宁路285弄80-98号",121.4315969,31.2213235
十里都华,93828,普陀,长寿路,(普陀长寿路)陕西北路1789弄,121.4329063,31.24757478
绿地名人坊,93873,黄浦,黄浦滨江,(黄浦黄浦滨江)中华路429弄,121.4934062,31.22016527
广洋新景苑(公寓),93875,浦东,花木,"(浦东花木)柳杉路99弄,花四路99弄",121.5638106,31.22657571
赵家桥小区,93886,静安,静安寺,"(静安静安寺)北京西路1565号, 北京西路1585号",121.4414897,31.22827892
王家堂小区,93900,徐汇,徐家汇,"(徐汇徐家汇)南丹东路100弄,斜土路2561弄",121.4405307,31.19076848
国浩长风汇都,93909,普陀,长风,(普陀长风)泸定路568弄,121.3839667,31.23324003
康健星辰,93926,徐汇,康健,(徐汇康健)浦北路388弄,121.4137266,31.15561486
重庆南路18号,93945,黄浦,淮海中路,(黄浦淮海中路)重庆南路18号,121.4668367,31.2228039
御景园,93945,浦东,联洋,(浦东联洋)锦绣路888弄,121.5473977,31.22295017
嘉善公寓,93986,徐汇,建国西路,(徐汇建国西路)嘉善路251弄1号,121.4559356,31.20968228
精文苑,94042,黄浦,世博滨江,(黄浦世博滨江)西藏南路1639弄,121.4876941,31.20319568
愚园路993号,94047,长宁,中山公园,(长宁中山公园)愚园路993号,121.4258211,31.2206925
福安小区,94102,长宁,中山公园,(长宁中山公园)宣化路225弄1-10号,121.4214108,31.218946
建国西路158弄,94165,黄浦,淮海中路,(黄浦淮海中路)建国西路158弄,121.4583254,31.2088307
中科小区(徐汇),94175,徐汇,徐家汇,(徐汇徐家汇)宛平南路144弄1-8号,121.4399865,31.19608561
金叶公寓,94226,静安,曹家渡,(静安曹家渡)延平路85号,121.4359134,31.22948551
花园坊,94229,黄浦,淮海中路,"(黄浦淮海中路)瑞金二路119号,瑞金二路129弄,瑞金二路141号",121.4615176,31.21582655
福海小区,94271,黄浦,人民广场,"(黄浦人民广场)温州路11弄,温州路41弄,温州路49弄,黄河路238弄,黄河路240-244号",121.4652895,31.23909682
浦东星河湾,94278,浦东,北蔡,(浦东北蔡)锦绣路2580弄,121.5312582,31.19497204
愚园路1032弄131支弄,94294,长宁,中山公园,(长宁中山公园)愚园路1032弄131支弄,121.425067,31.22081652
东方雅苑,94316,长宁,镇宁路,(长宁镇宁路)镇宁路9号2-3幢,121.4334876,31.21620658
长乐路1234号,94322,静安,静安寺,(静安静安寺)长乐路1234号,121.436543,31.21680024
瑞金尊邸,94340,徐汇,斜土路,(徐汇斜土路)瑞金南路628弄,121.4645295,31.19805492
广洋华景苑,94359,浦东,洋泾,(浦东洋泾)张杨路2600弄,121.5555852,31.24448137
金桥瑞仕花园,94401,浦东,金杨,(浦东金杨)枣庄路399弄,121.5721906,31.25763882
柿子湾小区,94406,徐汇,徐家汇,"(徐汇徐家汇)宜山路220弄,宜山路250弄",121.4243896,31.19099059
绿叶公寓,94417,黄浦,蓬莱公园,(黄浦蓬莱公园)南车站路338弄,121.4877398,31.20886317
康定路881号,94437,静安,曹家渡,(静安曹家渡)康定路881号,121.4358576,31.23268596
良华公寓,94455,长宁,新华路,(长宁新华路)番禺路209弄,121.4251551,31.20847774
武定路540弄,94456,静安,江宁路,(静安江宁路)武定路540弄,121.4450489,31.23550091
河滨国际公寓,94483,徐汇,康健,(徐汇康健)钦州路209-211号,121.4267177,31.16599701
卢湾都市花园,94484,黄浦,五里桥,(黄浦五里桥)鲁班路509弄,121.4724554,31.20324532
郑家巷小区,94495,静安,南京西路,"(静安南京西路)泰兴路383弄, 泰兴路395号（泰兴路383弄18号）",121.4520475,31.23444694
天和苑,94522,徐汇,徐家汇,(徐汇徐家汇)天钥桥路321号,121.4377223,31.19138438
云海苑,94553,静安,南京西路,"(静安南京西路)青海路128号,青海路138号",121.4597855,31.23024046
恒盛里,94594,虹口,鲁迅公园,(虹口鲁迅公园)宝安路160弄1-58号,121.4833086,31.26667871
淮海中路1818弄,94594,徐汇,衡山路,(徐汇衡山路)淮海中路1818弄,121.4342877,31.20657297
绿洲雅宾利花园(一期),94648,闸北,西藏北路,"(闸北西藏北路)中华新路288弄（一期）, 中兴路619号, 中兴路625号, 中兴路699号",121.4674583,31.25736282
北宸佳苑,94656,虹口,曲阳,(虹口曲阳)中山北一路1100弄,121.483509,31.29078723
路易凯旋宫,94672,长宁,中山公园,(长宁中山公园)武夷路555弄23-34号,121.4140941,31.21667765
信通浦皓园,94680,杨浦,周家嘴路,(杨浦周家嘴路)兰州路1333弄,121.517945,31.27288418
威海小区,94710,黄浦,人民广场,(黄浦人民广场)威海路62号,121.4652944,31.2302576
南交小区,94723,徐汇,徐家汇,(徐汇徐家汇)南丹路286弄,121.4243134,31.1925217
徐家汇花园,94732,徐汇,徐家汇,(徐汇徐家汇)宛平南路255弄,121.4427491,31.19550224
古北中央花园,94759,长宁,古北,(长宁古北)伊犁南路500弄1-18号,121.4018037,31.19745206
海洲国际华园,94762,黄浦,蓬莱公园,(黄浦蓬莱公园)国货路333弄,121.4884113,31.21172677
长乐路1131弄,94763,徐汇,衡山路,(徐汇衡山路)长乐路1131弄,121.4387261,31.21704134
绿洲雅宾利花园(二期),94782,闸北,西藏北路,"(闸北西藏北路)宝昌路399弄, 宝昌路05.04号",121.46956,31.26099321
中汇公寓,94785,黄浦,五里桥,(黄浦五里桥)局门路1弄,121.475254,31.21100673
罗山花苑,94822,浦东,碧云,(浦东碧云)明月路199弄,121.572028,31.23587145
大同小区(黄浦),94828,黄浦,打浦桥,(黄浦打浦桥)丽园路1016弄,121.4681043,31.20772223
天山星城,94840,长宁,天山,(长宁天山)威宁路358弄,121.3805269,31.21542742
大连西路4弄,94841,杨浦,鞍山,(杨浦鞍山)大连西路4弄,121.4959176,31.27785647
大宁瑞仕花园,94855,闸北,大宁,(闸北大宁)延长中路727弄,121.441916,31.27015359
瑞金南苑,94889,徐汇,斜土路,(徐汇斜土路)瑞金南路458弄1-23号,121.4628469,31.20149823
畅园,94898,长宁,镇宁路,(长宁镇宁路)愚园路888号,121.4266583,31.22199336
梵高馆,94908,徐汇,建国西路,(徐汇建国西路)建国西路221-223号,121.4566722,31.20789369
益民公寓,94914,静安,曹家渡,(静安曹家渡)延平路223弄,121.434948,31.23211509
华院住宅小区,94932,长宁,中山公园,"(长宁中山公园)万航渡路1579弄,万航渡路1589号",121.4124163,31.22547656
永年路178弄,94937,黄浦,新天地,(黄浦新天地)永年路178弄,121.473524,31.21390254
延安西路1742号,94947,长宁,新华路,(长宁新华路)延安西路1742号,121.4117666,31.20966408
宛平南路268弄,94963,徐汇,徐家汇,(徐汇徐家汇)宛平南路268弄,121.4416665,31.19469883
黄浦华庭,94994,黄浦,蓬莱公园,(黄浦蓬莱公园)保屯路99弄,121.4859531,31.20930965
中山润园,95000,普陀,武宁,(普陀武宁)凯旋北路1888弄,121.4072706,31.22600523
当代清水园,95034,浦东,联洋,(浦东联洋)芳甸路77弄,121.5550698,31.2322032
嘉登公寓,95109,黄浦,世博滨江,(黄浦世博滨江)制造局路833弄8-11号,121.4821759,31.20112987
天安花园,95110,浦东,联洋,(浦东联洋)锦绣路800弄,121.550721,31.22467423
福鑫大楼,95149,黄浦,黄浦滨江,(黄浦黄浦滨江)白渡路258弄,121.4966173,31.22183725
长乐路169弄,95238,黄浦,淮海中路,(黄浦淮海中路)长乐路169弄,121.4575228,31.22285538
斜土路556弄,95238,黄浦,五里桥,(黄浦五里桥)斜土路556弄,121.4714191,31.20488368
浦东世纪花园(公寓),95307,浦东,花木,(浦东花木)银霄路39弄，银霄路100弄,121.5519219,31.21269994
番禺路300弄,95320,长宁,新华路,(长宁新华路)番禺路300弄,121.4245995,31.20691681
证大宽域,95327,浦东,源深,(浦东源深)张杨路1500弄,121.5350045,31.23586843
陕西南路550弄,95367,徐汇,建国西路,(徐汇建国西路)陕西南路550弄,121.4571539,31.2097596
日晖七村,95379,徐汇,斜土路,(徐汇斜土路)日晖七村,121.4543935,31.19961417
中信虹港名庭,95382,虹口,临平路,"(虹口临平路)物华路118弄,物华路138号",121.4899293,31.26276677
陆家嘴中央公寓,95435,浦东,杨东,(浦东杨东)东绣路99弄,121.5367363,31.21635612
新天家园,95436,浦东,源深,(浦东源深)桃林路1141弄,121.5379458,31.22950646
复地新都国际,95451,闸北,西藏北路,"(闸北西藏北路)宝山路208号,宝山路268弄",121.4722939,31.25448684
嘉瑞花苑,95461,徐汇,斜土路,(徐汇斜土路)肇嘉浜路243弄,121.4582013,31.20447333
金中苑,95508,黄浦,世博滨江,(黄浦世博滨江)中山南路1887弄,121.4873954,31.20425573
昭化东路200弄,95511,长宁,镇宁路,(长宁镇宁路)昭化东路200弄,121.4293472,31.21515184
黄浦大楼,95514,黄浦,人民广场,"(黄浦人民广场)凤阳路288号, 凤阳路310号",121.4655114,31.23596682
达安城,95530,静安,南京西路,(静安南京西路)新闸路777弄,121.4564776,31.23731619
牌楼小区,95545,黄浦,老西门,"(黄浦老西门)黄家阙路78弄,黄家阙路68弄,黄家阙路43弄,黄家阙路72弄,黄家阙路76弄",121.4819018,31.21597461
长乐村,95571,黄浦,淮海中路,(黄浦淮海中路)陕西南路39弄,121.4545185,31.22218073
飞虹路161号,95573,虹口,临平路,(虹口临平路)飞虹路161号,121.4965827,31.26525366
太和小区,95592,静安,南京西路,(静安南京西路)武定路44弄,121.4543873,31.23912073
强生古北花园,95617,长宁,古北,(长宁古北)黄金城道717弄,121.3950677,31.19633714
同汇苑,95639,徐汇,徐家汇,(徐汇徐家汇)斜土路2455弄1-9号,121.4411312,31.19173396
向新新村,95648,静安,江宁路,(静安江宁路)康定路445弄,121.4436109,31.23567994
同济蓬莱家园,95656,黄浦,蓬莱公园,(黄浦蓬莱公园)瞿溪路301弄,121.486878,31.20672525
黄浦丽园,95666,黄浦,蓬莱公园,(黄浦蓬莱公园)西藏南路1200弄,121.4807385,31.21079987
吉大公寓,95713,黄浦,打浦桥,(黄浦打浦桥)建国中路115弄1-2号,121.4643353,31.21119174
东元坊,95743,黄浦,蓬莱公园,(黄浦蓬莱公园)普育东路200弄,121.4911068,31.20993107
淮海晶华苑,95748,黄浦,新天地,(黄浦新天地)桃源路111弄,121.4744818,31.22560944
阳光名邸,95763,徐汇,徐家汇,"(徐汇徐家汇)凯旋路1688弄,虹桥路888号",121.417985,31.19613564
鸿发苑,95789,长宁,新华路,(长宁新华路)新华路2号,121.4275778,31.20360175
复城国际(别墅),95798,虹口,曲阳,(虹口曲阳)伊敏河路99弄,121.488578,31.29170028
锦汇苑,95799,徐汇,徐家汇,(徐汇徐家汇)文定路81弄1-2号,121.4294442,31.18970065
天平路42号,95822,徐汇,徐家汇,(徐汇徐家汇)天平路42号,121.4330538,31.20440841
第五大道,95832,浦东,洋泾,(浦东洋泾)羽山路600弄,121.5435379,31.23538111
新外滩花苑,95838,虹口,北外滩,(虹口北外滩)东大名路888弄,121.5003005,31.25233625
新海小区(长宁),95842,长宁,镇宁路,(长宁镇宁路)延安西路649弄,121.4304818,31.21699526
保辉香景园,95863,杨浦,新江湾城,(杨浦新江湾城)国晓路668弄,121.5008239,31.32848644
凤南一村,95863,杨浦,周家嘴路,(杨浦周家嘴路)凤南一村,121.5219427,31.27700265
上海老年大学,95874,黄浦,打浦桥,"(黄浦打浦桥)南塘浜路121号, 南塘浜路113号, 南塘浜路115号, 南塘浜路119号",121.4681363,31.20536045
上海绿城,95874,浦东,杨东,(浦东杨东)锦和路99弄,121.5289201,31.20754437
安福路275弄,95877,徐汇,衡山路,(徐汇衡山路)安福路275弄,121.4360814,31.21515526
中山元一新苑,95881,长宁,新华路,(长宁新华路)中山西路1039弄1-8号,121.4113864,31.20069674
瑞虹新城二期(优贤生活),95884,虹口,临平路,(虹口临平路)临平路133弄,121.4947666,31.2635689
南长苑,95961,静安,曹家渡,(静安曹家渡)长宁路209弄,121.4250476,31.22711276
康定路841号乙,95962,静安,曹家渡,(静安曹家渡)康定路841号,121.4365781,31.23288044
恒益公寓,95964,徐汇,斜土路,(徐汇斜土路)大木桥路111弄,121.457301,31.20204569
青之杰花园,95975,徐汇,徐家汇,(徐汇徐家汇)虹桥路178弄,121.4271194,31.19321964
名盛苑,96011,黄浦,打浦桥,(黄浦打浦桥)瑞金南路333弄,121.4652457,31.20028979
香山公寓,96059,黄浦,淮海中路,(黄浦淮海中路)南昌路125号,121.4597574,31.21911968
滇池路100-120号,96153,黄浦,南京东路,"(黄浦南京东路)滇池路120号, 滇池路110号, 滇池路100号",121.4830776,31.24162712
万航公寓,96231,静安,曹家渡,(静安曹家渡)万航渡路676弄46-58号,121.4270432,31.2277124
桂梅别墅(别墅),96252,徐汇,康健,(徐汇康健)桂平路251弄,121.4040512,31.15834948
开城新苑,96256,黄浦,五里桥,(黄浦五里桥)丽园路818弄,121.4722873,31.20823627
明园世纪城,96294,徐汇,建国西路,(徐汇建国西路)复兴中路1199号,121.4542341,31.21398373
徐汇苑,96301,徐汇,龙华,(徐汇龙华)天钥桥路968弄,121.4396342,31.17977226
海关二村,96325,静安,南京西路,(静安南京西路)新闸路1335弄,121.4464142,31.2329303
武夷路772号,96376,长宁,中山公园,(长宁中山公园)武夷路772号,121.4101466,31.21441404
瑞金二路24号,96377,黄浦,淮海中路,(黄浦淮海中路)瑞金二路24号,121.4592057,31.21992282
卓悦居,96386,闸北,不夜城,"(闸北不夜城)民立路289弄（一期）,华康路68弄（二期）,华康路69弄（三期）",121.4529706,31.24602499
汇众康定小区,96431,静安,曹家渡,(静安曹家渡)康定路1299弄,121.4283126,31.23200892
爱文坊,96446,静安,南京西路,"(静安南京西路)北京西路1312弄, 北京西路1300弄",121.4457278,31.23051812
横浜路63弄,96454,虹口,四川北路,(虹口四川北路)横浜路63弄,121.4758006,31.26449338
古北嘉年华庭,96514,长宁,古北,"(长宁古北)黄金城道258弄（北区）,黄金城道259弄（南区）",121.4034698,31.19551325
中信和平家园,96526,虹口,临平路,(虹口临平路)天宝路558弄,121.4934802,31.27008719
桃源兴城苑,96673,黄浦,五里桥,"(黄浦五里桥)斜土路435弄,斜土路501弄,南塘浜路18弄",121.4728017,31.20626623
宜山路400弄,96692,徐汇,徐家汇,(徐汇徐家汇)宜山路400弄,121.4242536,31.18918534
天纪公寓,96699,普陀,长寿路,(普陀长寿路)长寿路569弄5-7号,121.4311819,31.23927614
山西南路31弄,96708,黄浦,南京东路,(黄浦南京东路)山西南路31弄,121.4787096,31.2368162
华山夏都苑,96750,长宁,新华路,(长宁新华路)幸福路211弄,121.426234,31.20949295
南长小区,96781,静安,曹家渡,(静安曹家渡)长宁路155弄,121.4250476,31.22711276
徐汇御苑,96832,徐汇,徐家汇,(徐汇徐家汇)东安路251弄,121.4496799,31.19460409
兴国路41弄,96833,徐汇,衡山路,(徐汇衡山路)兴国路41弄,121.4309309,31.21228909
馨怡花园,96839,杨浦,鞍山,(杨浦鞍山)铁岭路28弄,121.5096706,31.28039901
海洲丽园,96847,黄浦,蓬莱公园,(黄浦蓬莱公园)丽园路68弄,121.4843584,31.21240624
和成阁公寓,96858,徐汇,田林,"(徐汇田林)田林路6号,田林路8号",121.41799,31.17346133
复兴南苑,96899,黄浦,打浦桥,(黄浦打浦桥)瞿溪路1199弄,121.4665871,31.20039875
常德路948弄,96905,静安,江宁路,(静安江宁路)常德路948弄,121.4370164,31.23734246
凯悦公寓,96905,徐汇,斜土路,(徐汇斜土路)平江路9弄,121.4530557,31.20255984
番南小区,96952,徐汇,徐家汇,"(徐汇徐家汇)番禺路1160弄,番禺路1161弄,番禺路1170弄,番禺路1171弄,虹桥路塘子泾234弄,番禺路1151弄",121.4212335,31.19428812
柏林公寓,96953,黄浦,淮海中路,(黄浦淮海中路)瑞金一路157号,121.4591052,31.22200755
鸿凯湾绿苑,96994,长宁,中山公园,(长宁中山公园)安西路500弄,121.419866,31.21757112
潍坊十村,97023,浦东,潍坊,"(浦东潍坊)崂山东路645弄, 潍坊路154弄, 潍坊路140弄, 潍坊路126弄, 潍坊路120号, 潍坊路122号, 潍坊路128号, 潍坊路130号, 潍坊路132号, 潍坊路134号, 潍坊路136号, 潍坊路142号, 潍坊路144号, 潍坊路148号, 潍坊路150号, 潍坊路152号, 潍坊路156号, 潍坊路146号, 潍坊路138号, 潍坊路158号",121.5195933,31.22497641
涌泉坊,97046,静安,静安寺,(静安静安寺)愚园路395弄,121.4366286,31.22431402
延安西路489弄,97052,长宁,镇宁路,(长宁镇宁路)延安西路489弄,121.4330848,31.21878022
中福花苑,97056,黄浦,蓬莱公园,"(黄浦蓬莱公园)海潮路3号,海潮路33号,海潮路93弄,陆家浜路388号,陆家浜路418号",121.49452,31.21275318
